X, Y                                     ->    Z              	Std Lift            	Lift                	Confidence          	Interest            
713197008           53741008             ->    271737000      	0.6654450309037792  	13.65308129356945   	0.6655003498950315  	0.6167567486825726  
302870006           65966004             ->    444814009      	0.665437626871483   	6.452424283172104   	0.6654884318766067  	0.5623506959387828  
162864005           39848009             ->    444814009      	0.6654356607719405  	6.451997791047158   	0.6654444444444444  	0.5623067085066206  
422034002           64859006             ->    1551000119108  	0.6654167632586161  	414.5086267497817   	0.6654867256637168  	0.6638812422486142  
162864005           83664006             ->    444814009      	0.6654091782413551  	6.4520069186856075  	0.6654453858484085  	0.5623076499105847  
301011002           38822007             ->    444814009      	0.6654083136964797  	6.451998778497232   	0.6654445462878094  	0.5623068103499855  
1501000119109       271737000            ->    444814009      	0.6654059400597685  	6.45223647605977    	0.6654690618762475  	0.5623313259384237  
40055000            35999006             ->    444814009      	0.6654056141389699  	6.45202200654391    	0.665446941975954   	0.5623092060381302  
263102004           75498004             ->    444814009      	0.665400039176981   	6.4523466701600425  	0.6654804270462633  	0.5623426911084395  
239873007           230690007            ->    444814009      	0.6653935508731154  	6.4517435947704405  	0.66541822721598    	0.5622804912781562  
62106007            19169002             ->    444814009      	0.6653932248462721  	6.451639075961111   	0.6654074473826228  	0.562269711444799   
368581000119106     1501000119109        ->    444814009      	0.6653922626015967  	6.452276072661019   	0.6654731457800511  	0.5623354098422273  
162864005           65363002             ->    444814009      	0.665390256895788   	6.451613954680492   	0.6654048564306159  	0.562267120492792   
201834006           68496003             ->    444814009      	0.665385462039831   	6.45180673343828    	0.665424739195231   	0.5622870032574072  
368581000119106     271737000            ->    15777000       	0.6653799054984413  	13.691480057877062  	0.6653870472405383  	0.6167884264612075  
399211009           10509002             ->    444814009      	0.6653686095352549  	6.4514177021079835  	0.6653846153846154  	0.5622468794467915  
22298006            10509002             ->    444814009      	0.6653686095352549  	6.4514177021079835  	0.6653846153846154  	0.5622468794467915  
713197008           68496003             ->    444814009      	0.6653608407727681  	6.451246382940911   	0.6653669459136008  	0.562229209975777   
162864005           35999006             ->    444814009      	0.6653560512847088  	6.451377411936256   	0.6653804599475228  	0.562242724009699   
275272006           19169002             ->    444814009      	0.6653539265629811  	6.452052835982992   	0.6654501216545012  	0.5623123857166774  
431855005           59621000             ->    444814009      	0.665353496138825   	6.451193945932204   	0.6653615376792433  	0.5622238017414195  
370143000           271737000            ->    444814009      	0.6653528767056577  	6.451594438751605   	0.6654028436018957  	0.5622651076640719  
368581000119106     44465007             ->    15777000       	0.6653474737761602  	13.692025064990913  	0.6654135338345865  	0.6168149130552556  
422034002           59621000             ->    444814009      	0.6653442876433788  	6.451152184916154   	0.6653572305425975  	0.5622194946047737  
162864005           62106007             ->    444814009      	0.6653351457556953  	6.451014171276389   	0.6653429961282636  	0.5622052601904398  
80394007            44465007             ->    444814009      	0.6653313566485571  	6.451393751284732   	0.6653821451509313  	0.5622444092131075  
239872002           40055000             ->    444814009      	0.6653281403305122  	6.451086386326901   	0.6653504442250741  	0.5622127082872502  
185086009           72892002             ->    444814009      	0.6653081064654458  	6.451272599260497   	0.6653696498054474  	0.5622319138676236  
302870006           5602001              ->    444814009      	0.6653066773694558  	6.4514991244481665  	0.6653930131004366  	0.5622552771626128  
65966004            44465007             ->    444814009      	0.6652909365853029  	6.4508716301259685  	0.6653282947567313  	0.5621905588189074  
92691004            40055000             ->    444814009      	0.6652887029475982  	6.450648363741097   	0.6653052675672846  	0.5621675316294608  
196416002           10509002             ->    444814009      	0.6652682471513736  	6.450358257902966   	0.6652753467079574  	0.5621376107701336  
403191005           72892002             ->    444814009      	0.665261749048773   	6.450706167125171   	0.6653112292774476  	0.5621734933396237  
196416002           58150001             ->    444814009      	0.6652534360637746  	6.451015809195744   	0.6653431650595576  	0.5622054291217338  
271737000           6072007              ->    444814009      	0.6652470938000163  	6.450569098097271   	0.6652970922882427  	0.5621593563504189  
271737000           236077008            ->    444814009      	0.6652470938000163  	6.450569098097271   	0.6652970922882427  	0.5621593563504189  
403190006           237602007            ->    444814009      	0.6652461826411987  	6.45094996465092    	0.6653363740022805  	0.5621986380644567  
156073000           15777000             ->    444814009      	0.6652442844612148  	6.450184237688698   	0.6652573986570505  	0.5621196627192266  
124171000119105     271737000            ->    444814009      	0.6652433711171952  	6.450124852988589   	0.6652512738535318  	0.562113537915708   
58150001            44054006             ->    444814009      	0.6652432951439499  	6.450672785614547   	0.6653077863840196  	0.5621700504461957  
127013003           55822004             ->    444814009      	0.665235628292469   	6.450148879190603   	0.6652537518616107  	0.5621160159237869  
55680006            15777000             ->    444814009      	0.6652257581715043  	6.449948394861541   	0.6652330743618202  	0.5620953384239964  
302870006           58150001             ->    444814009      	0.6652166903718477  	6.450426567707874   	0.665282392026578   	0.5621446560887542  
239873007           127013003            ->    444814009      	0.6651995967967708  	6.450060107321032   	0.6652445961319682  	0.5621068601941444  
368581000119106     59621000             ->    444814009      	0.6651974345684931  	6.449698783774154   	0.6652073300394021  	0.5620695941015783  
237602007           65966004             ->    444814009      	0.665194026132754   	6.450072765223246   	0.6652459016393443  	0.5621081657015204  
59621000            40055000             ->    444814009      	0.6651765818027403  	6.449420506913217   	0.6651786291940013  	0.5620408932561775  
431855005           55822004             ->    444814009      	0.6651684248436747  	6.44951062334043    	0.6651879235982748  	0.562050187660451   
399211009           127013003            ->    444814009      	0.6651511585015077  	6.449977260536151   	0.6652360515021459  	0.5620983155643221  
127013003           22298006             ->    444814009      	0.6651511585015077  	6.449977260536151   	0.6652360515021459  	0.5620983155643221  
359817006           271737000            ->    444814009      	0.6651503574912853  	6.449487263625345   	0.6651855143301488  	0.562047778392325   
271737000           196416002            ->    444814009      	0.6651333476330018  	6.4490586243040235  	0.6651413054410138  	0.56200356950319    
713197008           55822004             ->    444814009      	0.6651211273369352  	6.449063531207268   	0.6651418115279049  	0.562004075590081   
